,created_at,text
481,2021-04-26T03:26:14.000Z,"RT @DanSlott: The only worse possible ending:

And the Oscar goes to... Elon Musk."
482,2021-04-26T03:26:13.000Z,"RT @Investor421: @mgshuheb @WholeMarsBlog @mrlevine Imagine this guy’s daily productivity:

Jim: Mike how was your day?

Mike: I blocked 30…"
483,2021-04-26T03:26:09.000Z,@elonmusk I already have Tesla solar + power wall. Can I add more power walls without adding to existing solar?
484,2021-04-26T03:26:08.000Z,@VasileiosLekak1 @Katzeforest @Tesla Cool idea! 😊
485,2021-04-26T03:26:07.000Z,Elon Musk Says People Will Die Traveling to Mars - TMZ https://t.co/qHqZnmSLIW
486,2021-04-26T03:26:05.000Z,"@lionel_trolling I don't hate elon musk because I know grimes can't be all that cool, since she dates him."
487,2021-04-26T03:26:04.000Z,Elon Musk being on SNL makes all the libtards pressed ofc I’m gonna support it
488,2021-04-26T03:26:04.000Z,#Tesla $TSLA Offers Free Powerfalls To Customers Who Suffered Steep Price Hikes On Solar Roof Tiles https://t.co/Qs04SeIpxP #StockMarket https://t.co/sH7FZvzTpB
489,2021-04-26T03:26:04.000Z,"RT @pervocracy: @miniondeathcult It is absolutely amazing how much people idolize Elon Musk for starting a Mars colony, a thing he has not…"
490,2021-04-26T03:26:03.000Z,Elon Musk will host the next Oscars.
491,2021-04-26T03:26:02.000Z,"RT @jdmaccoby: When Elon Musk hosts SNL they should just sit him down and refuse to let him leave until he pays more taxes, it’d be the mos…"
492,2021-04-26T03:25:57.000Z,"RT @pervocracy: @miniondeathcult It is absolutely amazing how much people idolize Elon Musk for starting a Mars colony, a thing he has not…"
493,2021-04-26T03:25:57.000Z,"RT @Digital_Era_9: Wish to see #dogecoin the main crypto and all the other come as alt .. 
Yes it can ..
Hope #Tesla and #Amazon accept in…"
494,2021-04-26T03:25:56.000Z,RT @ray4tesla: The protest against Tesla at Shanghai Auto Show was believed by many to be well organized. Regular attendees could not get i…
495,2021-04-26T03:25:55.000Z,RT @PaulRudnickNY: The musical guest when Elon Musk hosts SNL will be Deborah Birx
496,2021-04-26T03:25:54.000Z,"@ashwsbreal Hurry and Earn free #dogecoin from Elon musk 

https://t.co/bcascRWRJc"
497,2021-04-26T03:25:52.000Z,"RT @OMillionaires: Some implies moves for #earnings next week:

$TSLA 8.0% $MSFT 3.5%
$GOOGL 4.7%
$AMZN 4.5% $FB 5.8% $AAPL 4.5% $SHOP 7.3%…"
498,2021-04-25T23:28:01.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
499,2021-04-25T23:28:01.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
500,2021-04-25T23:28:00.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
501,2021-04-25T23:27:59.000Z,RT @kimpaquette: SEARCH CONTINUES FOR CONSUMER REPORTS ENGINEER WHO WENT MISSING WHILE TESTING TESLA FSD BETA SOFTWARE WITH HANDS IN WHEEL…
502,2021-04-25T23:27:58.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
503,2021-04-25T23:27:58.000Z,RT @jbarro: People on here hate Elon Musk because he has unbundled decarbonization from pious attitudes about decarbonization.
504,2021-04-25T23:27:58.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
505,2021-04-25T23:27:55.000Z,"RT @CARandDRIVER: .@Tesla fire in Texas crash was not how it was reported, says fire chief: https://t.co/VLqWpVsA5P https://t.co/5QDZTvwXQV"
506,2021-04-25T23:27:53.000Z,"RT @IheartTesla: Wow, who remembers? A man sacrifices his Tesla to help an unconscious driver and @elonmusk picks up the tap for his repair…"
507,2021-04-25T23:27:52.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
508,2021-04-25T23:27:51.000Z,RT @kimpaquette: The other thing about not planning - I can’t tell you how many times I rounded a corner to see some amazing view that I wa…
509,2021-04-25T23:27:50.000Z,@TeslaOwnersEBay @TheJewbyrd7777 @SeasonedTech @Tesla This is a serious video production. Wow !
510,2021-04-25T23:27:48.000Z,"RT @WSBDapp: And so it begins.... 

 https://t.co/GmZUJeL321 $WSB

#WallStreetBets @wallstreetbets  @cz_binance #TSLA #GME https://t.co/Xss…"
511,2021-04-25T23:27:48.000Z,"Let me check

Yeah

Got two car batteries

Tesla

Run as far

Or

Farther

Than a tank of gas

Reduce foreign

Dependence

Made on 

The Americas

From the sun

Free Leanord Pelletier"
512,2021-04-25T23:27:47.000Z,Tesla admits its Full Self-Driving technology is a Level 2 system via /r/technology https://t.co/R317sILkOt
513,2021-04-25T23:27:47.000Z,"Earning gift cards for selling my stuff on @Listia! Join me using code ""BBXXHS"" for an extra 250 PTS. I just listed this: NIKOLA TESLA Banknote 1,000 Dinara Blue 1991 Issue https://t.co/f8a9BKBiqH"
514,2021-04-25T23:27:46.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
515,2021-04-25T23:27:46.000Z,@elonmusk I'd like to know right now if Tesla has any plans to invest in Dogecoin??Ma Zong
516,2021-04-25T23:27:45.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
517,2021-04-25T23:27:44.000Z,"RT @joannalisaag: I went to Space X for the first time, and Elon Musk &amp; Grimes were there 🙃"
518,2021-04-25T23:27:44.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
519,2021-04-25T23:27:43.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
520,2021-04-25T23:27:43.000Z,RT @grisefinance: Our AI scans the top 1000 coins on coingecko runs them through 80 different technical indicators over the past trading da…
521,2021-04-25T23:27:43.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
522,2021-04-25T23:27:42.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
523,2021-04-25T23:27:41.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
524,2021-04-25T23:27:41.000Z,"@miniondeathcult I will fist fight elon musk, pass it on"
525,2021-04-25T23:27:40.000Z,@TMobile @Tesla Enter
526,2021-04-25T23:27:39.000Z,@CNBC These cars are ugly toys 🧸. It will take lifetime for other car manufacturers to match TESLA. #Tesla
527,2021-04-25T23:27:39.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
528,2021-04-25T23:27:39.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
529,2021-04-25T23:27:38.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
530,2021-04-25T23:27:37.000Z,"RT @HeerJeet: ""The coronavirus panic is dumb."" -- Elon Musk, March 6, 2020. https://t.co/yldtrScsPm"
531,2021-04-25T23:27:37.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
532,2021-04-25T23:27:36.000Z,"@Martin68072602 @RaoulGMI (1/3)

I think it's based on what the market perceives the asset to be and why.

For example, what is the value/why of:

Tesla
houses-luxury especially
BTC
ETH

Does btc represent what it did 4-5 years ago? To me, no. There is a tiny chance any public companies would be"
533,2021-04-25T23:27:36.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
534,2021-04-25T23:27:35.000Z,@elonmusk I'd like to know right now if Tesla has any plans to invest in Dogecoin??Ma Zong
535,2021-04-25T23:27:35.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
536,2021-04-25T23:27:35.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
537,2021-04-25T23:27:34.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
538,2021-04-25T23:27:34.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
539,2021-04-25T23:27:34.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
540,2021-04-25T23:27:33.000Z,"RT @RBReich: So let me get this straight: Elon Musk and Jeff Bezos want to colonize outer space to save humanity, but they couldn't care le…"
541,2021-04-25T23:27:32.000Z,"Earning gift cards for selling my stuff on @Listia! Join me using code ""BBXXHS"" for an extra 250 PTS. I just listed this: NIKOLA TESLA Banknote 1,000 Dinara Blue 1991 Issue https://t.co/PfmqQc4Azr"
542,2021-04-25T23:27:32.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
543,2021-04-25T23:27:31.000Z,@elonmusk I'd like to know right now if Tesla has any plans to invest in Dogecoin??Ma Zong
544,2021-04-25T23:27:31.000Z,@th_hplss_rollr I've had some uncomfortable experiences with tesla guys in the past. It's very scary that Elon Musk has a cult of middle aged white dudes
545,2021-04-25T23:27:30.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
546,2021-04-25T23:27:30.000Z,"Say what you will about Elon Musk, but it’s undeniable that he did have a cameo in Iron Man 2."
547,2021-04-25T23:27:30.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
548,2021-04-25T23:27:30.000Z,RT @DEADLINE: Elon Musk On His Mars Landing Efforts: “A Bunch Of People Will Probably Die” https://t.co/QUA1RlN9ln
549,2021-04-25T23:27:29.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
550,2021-04-25T23:27:29.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
551,2021-04-25T23:27:28.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
552,2021-04-25T23:27:28.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
553,2021-04-25T23:27:27.000Z,"Week commencing 27/04 watch list:

Key stock to watch this week due to huge 2nd wave of Covid-19 &amp; thus o2 shortage in India:
$OCGN

Clean Energy (sector hit hard recently - I expect a reversal):
$FCEL
$GEVO
$PLUG

OTC:
$ABML
$ALPP
$IQST

Earnings:
$TSLA
$NIO
$AAPL
$AMD
$AMZN https://t.co/52Mc2J3qFh"
554,2021-04-25T23:27:27.000Z,@BadMedicalTakes we are long overdo for an AI that generates elon musk tweets
555,2021-04-25T23:27:27.000Z,"RT @Tesmanian_com: Elon Musk Founded SpaceX To Make Humans A Multi-Planet Species, 'Build A City On Mars'

https://t.co/3ff9urlySA"
556,2021-04-25T23:27:24.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
557,2021-04-25T23:27:23.000Z,RT @skyler_higley: Inspiring: Elon Musk is the first SNL host to directly profit from the apartheid
558,2021-04-25T23:27:22.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
559,2021-04-25T23:27:22.000Z,"Earning gift cards for selling my stuff on @Listia! Join me using code ""BBXXHS"" for an extra 250 PTS. I just listed this: NIKOLA TESLA Banknote 1,000 Dinara Blue 1991 Issue https://t.co/XSr1tl1ndP"
560,2021-04-25T23:27:22.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
561,2021-04-25T23:27:21.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
562,2021-04-25T23:27:19.000Z,"RT @AlexandraErin: Does Elon Musk believe that the future is in cryptocurrency, or does he believe that if he buys a bunch of it and then t…"
563,2021-04-25T23:27:19.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
564,2021-04-25T23:27:19.000Z,RT @juliacarriew: Elon Musk is an immensely wealthy and powerful man who is astonishingly careless about other people’s lives. He has shown…
565,2021-04-25T23:27:18.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
566,2021-04-25T23:27:18.000Z,"As a die hard #UCF alumni/fan, and the new owner of a #Tesla #Model3, I’m 1000% behind the push for @elonmusk to take his talents (and wallet) to the #Bouncehouse and rebrand it as @SpaceX Stadium! Make some noise @TerryMohajirAD #nobrainer #SpaceXStadium 
https://t.co/UmpZEW9S7Q"
567,2021-04-25T23:27:17.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
568,2021-04-25T23:27:17.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
569,2021-04-25T23:27:17.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
570,2021-04-25T23:27:16.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
571,2021-04-25T23:27:15.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
572,2021-04-25T23:27:15.000Z,RT @davidjewife: Men who love Elon Musk need to be institutionalized
573,2021-04-25T23:27:14.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
574,2021-04-25T23:27:12.000Z,"RT @babadookspinoza: People only hate Elon Musk because he comes from an emerald mining fortune made in apartheid South Africa, he buys ide…"
